Id,Predicted
d98f04843f,1.0
772ba56ce6,1.0
d0f94d66ab,0.0
d18637ad68,0.0
bc6cc9565c,1.0
df8b63c379,1.0
e10765aab8,1.0
77f7e59066,1.0
00508bc75e,1.0
695950a9f9,1.0
df3552bc57,1.0
40e50fd30b,1.0
c7b78c1b26,1.0
834651667b,1.0
c42588deef,0.0
4a4a11fdd9,1.0
894740e279,1.0
6a00a3977c,1.0
de3ca8af2a,0.0
9e8ad3c3f6,0.0
459fc2a7c8,1.0
0116bed2a0,0.0
1b6676addf,0.0
0eb1ab3558,1.0
55257c19f5,1.0
69752318d5,1.0
58d6f9f5c5,0.0
c193737661,1.0
336d2bfa0c,0.0
f9f80cbb90,0.0
d845ed6f85,1.0
686bde1e35,0.0
811dc7e401,0.0
b6bc089bb2,0.0
b524839bd6,1.0
05f31579f2,1.0
631d6219e9,1.0
998ff9e04c,0.0
9ab90ac450,1.0
28a5f92ba9,1.0
3e3fbc1a08,1.0
8ae732e1c0,0.0
1152728fc8,0.0
a965a49d12,0.0
353faaf262,1.0
da724fbf5e,1.0
9a41081b40,1.0
545a09f784,1.0
c3c1bfe77a,1.0
ad1048f94a,1.0
e55d018041,0.0
2864d46c13,1.0
2c175f8cf0,0.0
b512b81ff2,1.0
9e1f431a10,0.0
b9d1a9fc25,0.0
ec1de264af,0.0
992cbe7167,1.0
126aa22396,1.0
cb2279233d,1.0
3909cd5764,1.0
616868a4ea,0.0
63a63b6cf5,0.0
98a23ebae9,1.0
4b34f7f951,1.0
af55e20cfd,1.0
cb2cb7c385,1.0
1254cc0c29,1.0
71af66295a,1.0
e1eac039b5,1.0
cb6b2e4508,1.0
a472edc463,1.0
fd10f463c9,1.0
8c091fb754,1.0
6a64571f68,0.0
3a947f5a99,1.0
b1da216450,0.0
0c3c3b4831,1.0
2f0047bcad,1.0
31a90a1a55,1.0
b708eeef73,0.0
1f35cb2e27,1.0
e95598b3b6,0.0
ac05f53862,1.0
0437867c21,0.0
9620f483d0,1.0
aa003a6571,1.0
f69a80cc7e,1.0
51f56b81d6,1.0
9f99fb6260,1.0
921d204ecd,0.0
68e1b374ac,1.0
1996048e7a,1.0
eea9b197b8,0.0
5423cf0811,1.0
a53c94f0a9,1.0
194b2f6684,1.0
5863f5f7ee,0.0
08a8d660b1,1.0
3e50a6aa2a,1.0
11404ea118,1.0
4079da5f1a,1.0
85abfc1079,1.0
0ec21bdfaf,0.0
0872633f57,0.0
fe6301dd3a,0.0
72f3016b57,1.0
ff7f6efe91,1.0
d26ddd661a,0.0
451ea0c982,1.0
3236f06649,1.0
e8cb7f18bd,1.0
e1c1201fbf,1.0
df4d4037f0,1.0
ff6047d0ad,1.0
b3940abd6f,1.0
91b19b5da9,1.0
acfbac049f,1.0
748b7f7654,0.0
103439b522,1.0
b9c5b11c14,1.0
4887a44500,1.0
d446f3664c,0.0
48ba01d8cb,0.0
62f8d3c6eb,0.0
a26c1b566d,1.0
f180c62405,1.0
bc45ff21ac,1.0
6be3020b60,0.0
a4bb6136b2,0.0
c0f1164771,1.0
8947d5a896,1.0
47e331e657,1.0
230f661db4,0.0
2d63b3ec4e,1.0
d8fae197ff,0.0
22292d2719,1.0
5ca2fae7d8,1.0
e7b6c1e291,1.0
d528912ba9,1.0
216a8bdc6c,0.0
032c6749a4,1.0
92803fa786,1.0
52aad0e22e,0.0
1577ffd776,1.0
e0d893b360,1.0
899ba63056,0.0
ee55b5844d,0.0
eabb71a3dc,0.0
6ad1f45c1e,0.0
19ec7b2cb6,1.0
cf88251a43,1.0
9a00a72930,1.0
3199d57295,0.0
daadcab8af,1.0
e74a24c3a1,1.0
5355b4740b,1.0
c341d742b0,1.0
e8842f3ba2,1.0
ed483d0c51,1.0
10e991f020,1.0
2d8486baf2,1.0
9729f8b0fa,1.0
7b65a847b6,1.0
f1dadac45b,1.0
b9b532f7a2,0.0
3c9397acdd,0.0
7bb003fcac,1.0
1b9a62f130,0.0
c29e6cf197,1.0
9602e15060,0.0
8aafc1514d,0.0
3cbd05a10b,1.0
dcb07389f8,1.0
a11ddb9e58,1.0
a6a1af14e7,1.0
8e6d729a3c,1.0
27d5b9785b,0.0
d4a6a44063,1.0
995d809d1e,1.0
adefff8302,0.0
6cd11d3484,0.0
c2d5ea7e5c,0.0
47e8896447,1.0
aac3aeff5b,1.0
6ed0958471,1.0
e4a8bc33d2,1.0
7afb99c43f,0.0
bcec89dc94,0.0
b8ee4aadab,1.0
e0e7017bfd,0.0
3c103461ba,1.0
ab4efd8fbc,0.0
ef2f959764,1.0
02ea061b1d,0.0
75194b7e8b,1.0
6bafcadb49,0.0
9508bfc99f,0.0
1f991556b4,1.0
9e39f382f5,0.0
6940969fb4,0.0
f89f5dff7b,0.0
85743009cc,1.0
28d757d511,0.0
1f6a94f173,1.0
cfc0dd0401,1.0
4321cbaaac,0.0
8415e9b138,1.0
4dafa796c5,1.0
b3fbf67bbb,0.0
a2cf6cc397,1.0
a646f17dcd,1.0
45712388ad,1.0
d9a9c8f8e9,0.0
511380d6bb,1.0
64315d7fad,1.0
841f7a8ed7,1.0
e6d422171f,0.0
4b5ff9995f,0.0
d10ec0c556,1.0
07367e1735,0.0
beec54f5a1,1.0
71371d9e0f,0.0
3fd83f8e21,0.0
c0e51679bf,1.0
5b0af4f99c,0.0
02ba1f3e55,0.0
a64c3a938c,0.0
cede4f9185,0.0
a1394f55e3,1.0
67dd29837e,1.0
e4a6ff8066,1.0
00d5195223,0.0
81b4bdfe51,0.0
35bd855aa8,0.0
1e31e6cd4f,0.0
094218c2e7,1.0
ee3d9ac355,1.0
f13749b165,0.0
dc4bd0bd4d,1.0
90ce89502a,1.0
0f9290e97e,0.0
5cf388d315,1.0
553f90e47c,1.0
fc18b7256a,0.0
d64f91e901,1.0
40295228f9,0.0
b4c0bf1bbd,1.0
9683744f42,0.0
f06d3263cb,1.0
07e13e7f41,1.0
bf4b481ff5,1.0
266b8792a0,1.0
eae9c20c8d,1.0
19d2343d89,1.0
1cf5aaccd2,1.0
856c445b1e,1.0
0f361614b7,1.0
aa8b44f1b2,1.0
729d721d36,1.0
9485357290,1.0
2a72ef762f,1.0
49cd042b83,1.0
b123866c9f,1.0
c0ea6aed71,1.0
94597701ee,1.0
e844d51a56,1.0
9d4e0dc308,1.0
ba08b22ab8,1.0
38789ffc60,1.0
02fe57032f,1.0
2625f6b91b,1.0
7dd0e2f478,1.0
80ebe94248,1.0
d336797d37,1.0
b720c14b5b,1.0
38b762e325,1.0
a72fd81a70,1.0
d214361a69,1.0
37f6d9dc72,1.0
ce40804bf1,1.0
1d05b47096,1.0
0145dc9e7c,1.0
5326ef93e6,1.0
6a809657db,1.0
88069b5a59,1.0
bc024b914f,1.0
f2f187fd15,1.0
1d2d0e970c,1.0
5a64f84f9c,1.0
83fc759a0b,1.0
ba9f75c8be,1.0
db63f4e8ce,1.0
ba5d1dc1ec,1.0
9d6fc9c77a,1.0
6b07dab106,1.0
7eb8de7b62,1.0
254bf840ec,1.0
997f56248a,1.0
d9e1b10a4f,1.0
da27524b88,1.0
146c02f681,1.0
fd4f74462b,1.0
d715925ecd,1.0
6a53d92882,1.0
09227d0ba4,1.0
de5d0dec2b,1.0
85f7905304,1.0
782cc18378,1.0
f9195101b8,1.0
d482c6c7d5,1.0
addf08efba,1.0
9e3108591c,1.0
43e469e000,1.0
49ed23c40c,1.0
e6ecedee89,1.0
2cd5a21fbc,1.0
96f87c22f4,1.0
5f24dc2184,1.0
d272de9049,1.0
22eef0949d,1.0
d129eada0e,1.0
4eedf0a785,1.0
9edb8882c0,1.0
9daf95b109,1.0
2a5bb8d827,1.0
c7e58ae69b,1.0
75481d1412,1.0
2505a44c46,1.0
aad8997372,1.0
53b10154ca,1.0
f3092d273b,1.0
5f4b6a4e84,1.0
64d7ee6da7,1.0
5813e09e81,1.0
3d7b8ed35a,1.0
0b6b208122,1.0
e57133818c,1.0
142f9472fc,1.0
1c25a69c6c,1.0
4769d6feb4,1.0
f82fc1a0f6,1.0
7d18edc239,1.0
7b927c8687,1.0
3dfc4c8810,1.0
9b3fcf1668,1.0
6c58d37433,1.0
f1c4da2a2e,1.0
fab844f0c2,1.0
60e5c2c335,1.0
e1c4ad96a0,1.0
adf8edce59,1.0
6dd07105c9,1.0
fc626a5362,1.0
4363ca0702,1.0
d795867b71,1.0
4ca5e6d934,1.0
f98930b9f0,1.0
822786c535,1.0
328a0e76bd,1.0
3f1dc607f2,1.0
be45a8a0e9,1.0
3390619680,1.0
a539826f28,1.0
efc421a058,1.0
b33e54d9c8,1.0
a5fbb6fbe8,1.0
bcb091ea3b,1.0
525ee51b92,1.0
9b41b64443,1.0
8d37c9351f,1.0
c736b32428,1.0
4a9f28d722,1.0
25f1991c36,1.0
85ec413e54,1.0
8a4740ee53,1.0
e9eeef35ac,1.0
c0d627d76d,1.0
020fb88dfd,1.0
646f9a6972,1.0
29fc06aa7c,1.0
1ecb8b0f6a,1.0
a5d8cc3057,1.0
3f578016c0,1.0
e0bd270f7d,1.0
9beada6639,1.0
ee20c2fdbe,1.0
f23d42b8e3,1.0
1258517874,1.0
f1f286e4b9,1.0
d21f79565f,1.0
d00c95e0a6,1.0
c8a860ed0e,1.0
ba6e4b615b,1.0
a185f0cc24,1.0
dff2c7ce5b,1.0
54539fe355,1.0
e84601441b,1.0
0aa4bb0f1f,1.0
24bf8c2d06,1.0
f4351f70ab,1.0
ff57dd985c,1.0
4105fed8e2,1.0
a0a306868a,1.0
8671f4988e,1.0
1d064e7d30,1.0
892119c199,1.0
c5e6044eba,1.0
05d193f85b,1.0
55d36207cf,1.0
95a462e055,1.0
51b548d352,1.0
134b4e3267,1.0
fab1c8edc5,1.0
92866f7b8c,1.0
d87e30dadb,1.0
900a88bb34,1.0
9846f47145,1.0
baa5e00d18,1.0
5e4ac93bda,1.0
61c3c68a34,1.0
6239805511,1.0
69640a2027,1.0
cfc8ece057,1.0
949519175d,1.0
7007eaf319,1.0
859c1a7db8,1.0
ade59e3328,1.0
b38c364edc,1.0
70021c0ca4,1.0
32c9089fe0,1.0
5312494a6e,1.0
d8ab713a6a,1.0
e96c25a560,1.0
1f17158849,1.0
c3d279cda8,1.0
14f013d638,1.0
88514dfcf4,1.0
ed4b3d03eb,1.0
b1b7d7ccb8,1.0
84fcf21a64,1.0
e6bf7c13e3,1.0
a8d6a63a9a,1.0
bdc2cf9da3,1.0
99f9b82224,1.0
a19d94c943,1.0
d7a20571d9,1.0
8621399222,1.0
da9b0c9767,1.0
ad94e8b662,1.0
f11255a035,1.0
eb821905be,1.0
a1f6095799,1.0
064802c378,1.0
7e8020cba2,1.0
3b2a6f537b,1.0
35f6369099,1.0
8891d08a8c,1.0
a3a881391a,1.0
bc559492a6,1.0
c1904e8dbd,1.0
1012d3a39c,1.0
0f8195c613,1.0
7e4579c8f9,1.0
a0d8a9b547,1.0
ce4f7c4a1c,1.0
759fa44191,1.0
c6f0eeae39,1.0
ac4aef6710,1.0
662a988688,1.0
9093f4a84f,1.0
2274003df3,1.0
ab57d75f20,1.0
44a1d81a8f,1.0
0346c4f66f,1.0
20080aab9c,1.0
5a63f36a1c,1.0
e90e9dc157,1.0
13611b97ae,1.0
98ff65a7d6,1.0
1d2f3cc141,1.0
ab0cf4bfff,1.0
d86b813a34,1.0
eb2db2fc0c,1.0
21262aff48,1.0
f86b6e8449,1.0
fdfe12a800,1.0
cc1a219c1c,1.0
f967bf59fb,1.0
aa91d27145,1.0
f4bf96bdd1,1.0
eceafa1060,1.0
8bbd0eb29e,1.0
c55ea4efa1,1.0
d6a572f589,1.0
ff7949688c,1.0
fa1385e537,1.0
68313d62e3,1.0
9ffb016510,1.0
cc53e85d21,1.0
2280788f99,1.0
16b52fbd17,1.0
cb8c730261,1.0
565a7e6767,1.0
5951c6b853,1.0
2dc51711bc,1.0
1544c4c141,1.0
91c3b35d2b,1.0
84ed7dbd10,1.0
a2056ff40a,1.0
faa345f16d,1.0
b3811aeb55,1.0
990cdeae87,1.0
aa2381ef07,1.0
921392bc2c,1.0
f00f98900a,1.0
1a8da44995,1.0
2c60434fea,1.0
b58dc7a61d,1.0
a068b95bd9,1.0
63009bdfac,1.0
3b0e6c2c55,1.0
5566067de9,1.0
d288b32d20,1.0
bbc3f88470,1.0
fa0983d231,1.0
cd34c77ff2,1.0
6591f56ffd,1.0
7908571329,1.0
24804e84b1,1.0
7e21d29787,1.0
afa50a2b3d,1.0
66cf10a629,1.0
20f35978fb,1.0
65cbb266bf,1.0
ae0135244f,1.0
0f8050afef,1.0
d946c88805,1.0
b68ddfadc0,1.0
42bcc63043,1.0
a6aeb0b520,1.0
b07f0d8ace,1.0
3e99f423ba,1.0
0f2611dd21,1.0
eefb86c722,1.0
0c6ea9affd,1.0
42ff56c921,1.0
7d41c25c44,1.0
9319afe3f3,1.0
44805fe3d4,1.0
23b847869b,1.0
44be01b835,1.0
f9a1acf6b3,1.0
f21497fea0,1.0
c9a0420da8,1.0
db0d7a27bc,1.0
0e876182ab,1.0
22b844b503,1.0
32f89da99e,1.0
6481f64f52,1.0
59a1baecc5,1.0
603e46a944,1.0
f5f2a709ca,1.0
4d4a420358,1.0
9b600d4212,1.0
87e431c57e,1.0
657e005fc3,1.0
ef8f79cae3,1.0
83365c9889,1.0
831fdabb70,1.0
b08c76d7d0,1.0
50f25e5191,1.0
0e75c78838,1.0
abc8db8ddf,1.0
b65fff362b,1.0
a006859f1b,1.0
ddbc804570,1.0
c4137ffd37,1.0
370880f242,1.0
e3993849ff,1.0
be7fcd20df,1.0
cdba5fd204,1.0
cc26013188,1.0
1010d4841d,1.0
f2a331b8c4,1.0
6dec4772e7,1.0
4b46c34f18,1.0
adb0fc398e,1.0
4e913afd6f,1.0
d4753cae10,1.0
27692fa2a3,1.0
6bebb81892,1.0
1bb03b9560,1.0
a8d1027c8c,1.0
7841b9fac0,1.0
7160a9283d,1.0
f9483e7dc1,1.0
4f84bea1cc,1.0
a37594b015,1.0
1e17b77d6e,1.0
3a070ecda1,1.0
1f3dac52ea,1.0
f3c0386426,1.0
162d33e031,1.0
1b8d6973bc,1.0
328b1a5e33,1.0
e631f10186,1.0
64039ca6b4,1.0
546e91f948,1.0
b5a0dcb5ee,1.0
49f568ec8e,1.0
c6aaf103fb,1.0
dd666c5cbe,1.0
72db80c7da,1.0
503c7fc13f,1.0
ed37eaaf83,1.0
c00484a4ec,1.0
d7e3911c41,1.0
5a5b832481,1.0
1dc2c32163,1.0
3c5450835e,1.0
bee22c2654,1.0
9a2ba41cb3,1.0
904008e438,1.0
1b9c6db26b,1.0
2813c4cf7e,1.0
f9e3ad266c,1.0
dc801676b2,1.0
b13fd5a164,1.0
f16837f474,1.0
1871cab8f0,1.0
8b7c0322a2,1.0
ef30417fc8,1.0
e415b7e325,1.0
b534d768ca,1.0
761bdb610e,1.0
3113132bb5,1.0
46be2c59f4,1.0
d85fc66004,1.0
7f91178253,1.0
01fd15c92e,1.0
a662842b79,1.0
cc9bfeb768,1.0
7ec07f7616,1.0
ff2458d377,1.0
5a2bb1a6f4,1.0
b603c3561a,1.0
f21ac9e48d,1.0
f03ab652b7,1.0
44c4a76f8e,1.0
91fc7732f9,1.0
045afd9545,1.0
5ce349ea8c,1.0
2cda933608,1.0
17deedd7a4,1.0
e9b989afae,1.0
3db172b537,1.0
787adc7b6e,1.0
a3ab91fe4e,1.0
32923ec8af,1.0
fc65bcadd4,1.0
649e31adcc,1.0
efb43fce11,1.0
1a857a38fb,1.0
be8219e372,1.0
b66e667fd5,1.0
e9acf3e499,1.0
6ae2e23d21,1.0
c086643272,1.0
873eb7150e,1.0
2f7b7d2f34,1.0
036fc64d65,1.0
560f8abb1c,1.0
313cf37734,1.0
41137cb6a6,1.0
9a7b9ad632,1.0
1c501685da,1.0
e1df6bc97b,1.0
86a15f8697,1.0
ff31a70950,1.0
3e9559f5a8,1.0
88e0e993b1,1.0
3e288df43d,1.0
24b92dfc1e,1.0
534ffa95e9,1.0
24c92644a4,1.0
a4d290ba75,1.0
d792349406,1.0
6ffbd7296a,1.0
94f67cfa6d,1.0
1e4cb0b523,1.0
168ceeab97,1.0
29029a4613,1.0
2dc74c47fb,1.0
b647c915b0,1.0
65ffd159b2,1.0
fd2a6eefe9,1.0
15a32538cf,1.0
235aaf39aa,1.0
bca2d9c495,1.0
47caebc343,1.0
dd8f901767,1.0
e78dbb2c35,1.0
727179a055,1.0
5b4cf5d1c6,1.0
b16551c9ab,1.0
f2d0709994,1.0
162be2269a,1.0
bd140dbc4e,1.0
63116f1dbb,1.0
e2074ef7e6,1.0
52f9c4e1f2,1.0
49f90ab02a,1.0
b8fd4e60d8,1.0
1760ca7893,1.0
291f09f950,1.0
cad716865e,1.0
30b8f1abed,1.0
a6bd185f25,1.0
c956722677,1.0
68c47d8b78,1.0
56f2bf19b4,1.0
b523effde4,1.0
ae2282aefe,1.0
fd66909baa,1.0
82a14209a7,1.0
e1cc8e8beb,1.0
54b5b970f4,1.0
484aa9b7f6,1.0
4c3ce4cb16,1.0
e7702ae8f2,1.0
4fa71e7e5f,1.0
66d96c11db,1.0
6fcc651a1c,1.0
d0ecfc8c28,1.0
7a4f2f28ba,1.0
37f83bdfd5,1.0
1f1e19b223,1.0
bf8bf74559,1.0
b053d4b636,1.0
b2c8a17eb7,1.0
cf7f890407,1.0
1d6de852ec,1.0
cbfcecbcbb,1.0
740ed2a932,1.0
3bdbba0d6d,1.0
dbb5794243,1.0
ff1462ff46,1.0
0425b77102,1.0
d614edff9e,1.0
e1918ff11d,1.0
7ccf2af5fb,1.0
151bba80ca,1.0
3b7adf6a54,1.0
6d27a0de4d,1.0
88d8e96213,1.0
eca91516f5,1.0
67b47fcb79,1.0
e14df90efb,1.0
c095d013ae,1.0
a0e9dc9475,1.0
196a9552c0,1.0
af42d73d52,1.0
ff68d28c4d,1.0
f30abc6ee2,1.0
85623a8716,1.0
cfeb6d29cc,1.0
e344ff28b1,1.0
baa5ccb680,1.0
a3710e95cc,1.0
177c67cad4,1.0
0de1f57073,1.0
d2679b98ab,1.0
e0e4a216f9,1.0
8ba9d3448f,1.0
c70a22b761,1.0
5c3d9c52f6,1.0
f9f99c41a6,1.0
65d437c47d,1.0
ccc67bee0b,1.0
cb5041f872,1.0
fd0a96e573,1.0
ac63f0d8fe,1.0
f7e80a4d74,1.0
dcd2dcb4a3,1.0
a0a8bb5ad1,1.0
aeee8ceff4,1.0
9f38b5e487,1.0
c7489a23fa,1.0
30cd7e7f6b,1.0
4b3eac45a1,1.0
5d0aff483b,1.0
b4b9d74b06,1.0
85c1dbf1a5,1.0
25ce655a84,1.0
28fc81d56a,1.0
16de5eb45f,1.0
62fd432da8,1.0
a474238f03,1.0
445f86a65e,1.0
07fd0f3a7b,1.0
0e533abdae,1.0
f1849921b4,1.0
e42d0e6e9d,1.0
15ad2e6473,1.0
1c6bd2b82f,1.0
3b3d48063c,1.0
dbdbe24969,1.0
3b17765aeb,1.0
2426b87d1a,1.0
e017845110,1.0
e2c0300846,1.0
84cfb8e6d9,1.0
14ac15e57c,1.0
84b820a24d,1.0
cc63b518e6,1.0
ec8507eef4,1.0
1331fbf4a7,1.0
6417912691,1.0
0cd4dcb3eb,1.0
16248217a0,1.0
5cde00465e,1.0
885441d874,1.0
f01bf7972a,1.0
4ca97418b7,1.0
cdd594a827,1.0
5670a0857e,1.0
3a92bdf00a,1.0
e11a468393,1.0
d833fbe041,1.0
b3cae5cd5b,1.0
0645b76653,1.0
fcb7fc2325,1.0
fa9e1c5550,1.0
5060d948d7,1.0
ecff893398,1.0
110690c913,1.0
cdb59f1fd1,1.0
9bb4e873fb,1.0
c4c1d4e263,1.0
b8c30e0c5b,1.0
522da599dd,1.0
7be463b6f5,1.0
acabffff69,1.0
d91bfe2e7b,1.0
a1e6b3b6db,1.0
ce17f43c59,1.0
5a1a7e1726,1.0
08318733dc,1.0
030c9cd0c9,1.0
f04b0ca7f2,1.0
4b0eb2c865,1.0
35b70a2a83,1.0
b925907c6a,1.0
c1c76e42eb,1.0
d6d8eec891,1.0
d2141d6d47,1.0
a4cc723fb3,1.0
2a9874434e,1.0
2b63dd7b70,1.0
987b654303,1.0
97f08b57e1,1.0
2a045d5207,1.0
1b893952b5,1.0
0965fcef2a,1.0
6ee1c4d4db,1.0
210d6e45e6,1.0
819626535b,1.0
29bb355fef,1.0
5dac77c4b2,1.0
4c719c3bd5,1.0
acf7eddf2b,1.0
17fc6384ed,1.0
9400ac22ec,1.0
ac29f09cc7,1.0
8584428904,1.0
30cc05f745,1.0
d6606e8167,1.0
abf08a0cff,1.0
276784ba06,1.0
c036fc3918,1.0
7c84a517b3,1.0
a8da7904ac,1.0
43887b9d65,1.0
fe626ba958,1.0
7f8ac5fd76,1.0
c207d1bd10,1.0
7ae3e12b03,1.0
766e880a75,1.0
2b2f63eb2c,1.0
8645bcae50,1.0
74a76f6e0a,1.0
774621eb43,1.0
5fdef7c874,1.0
ab40c924fe,1.0
454666ed2d,1.0
98c0376ba8,1.0
16a66e0b8c,1.0
1c22da595d,1.0
226fa6f305,1.0
595685ba72,1.0
5f2fe28153,1.0
201fd998ac,1.0
58c60e79d2,1.0
a910982f47,1.0
bd3b30d13c,1.0
95b6529e49,1.0
2977d5122e,1.0
1a46538172,1.0
9a5c481f8e,1.0
7d665a86e0,1.0
1ba3590d9b,1.0
ee1bab493a,1.0
807f07c403,1.0
9d786a1526,1.0
53729a85b5,1.0
b7f095bbe1,1.0
9c2e8d8f54,1.0
af0ac6b470,1.0
1dbae05df7,1.0
20991658e3,1.0
200f31449b,1.0
abae918052,1.0
a6ca21f8bc,1.0
78717dbb3c,1.0
f33ef2b766,1.0
0770e56118,1.0
93acb731c3,1.0
f564af8976,1.0
de8b632bdb,1.0
ae12877dcb,1.0
fefff5e9fd,1.0
756300c03d,1.0
5663be2fbc,1.0
e6d4c50e89,1.0
ef2ad73798,1.0
